Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
berkeley,edu.berkeley.nlp.lm.phrasetable,FileUtils,getFile,12,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTableTest,testPhraseTable,21,1,0
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTableTest,main,3,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTable,toString,3,1,0
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTable,readFromFile,6,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTable,MosesPhraseTable,4,1,2
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTable,getTranslations,30,6,3
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTable,getWordIndexer,3,1,0
berkeley,edu.berkeley.nlp.lm.phrasetable,TargetSideTranslation,toString,3,1,0
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableCounts,PhraseTableCounts,3,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,FeaturePhraseTableValues,3,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,PhraseTableValueContainer,7,1,2
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,createFreshValues,3,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,getFromOffset,14,6,3
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,readOrders,5,2,1
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,readOffsets,5,2,1
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,trimAfterNgram,2,1,2
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,getScratchValue,3,1,0
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,add,17,4,10
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,containsSeparator,4,3,3
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,addNewSrcPhrase,13,4,2
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,addPointerToTargetSidePhrase,13,2,4
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,combineOrderAndOffset,3,1,2
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,addFeaturesForWholePhrase,9,4,3
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,growValueIndexArrayIfNecessary,6,3,1
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,setSizeAtLeast,2,1,2
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,setFromOtherValues,6,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,trim,12,6,0
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,setMap,3,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,getSeparatorWord,3,1,0
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,clearStorageForOrder,5,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,storeSuffixoffsets,3,1,0
berkeley,edu.berkeley.nlp.lm.phrasetable,PhraseTableValueContainer,numValueBits,3,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,FeaturePhraseTableValues,FeaturePhraseTableValues,3,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTableReaderCallback,MosesPhraseTableReaderCallback,4,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTableReaderCallback,call,4,2,5
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTableReaderCallback,cleanup,3,1,0
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTableReaderCallback,getMap,3,1,0
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTableReader,MosesPhraseTableReader,4,1,2
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTableReader,parse,3,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTableReader,readFromFiles,11,1,1
berkeley,edu.berkeley.nlp.lm.phrasetable,MosesPhraseTableReader,countPhrases,37,7,2
berkeley,edu.berkeley.nlp.lm.io,TestMain,main,5,1,1
berkeley,edu.berkeley.nlp.lm.io,FileUtils,getFile,12,1,1
berkeley,edu.berkeley.nlp.lm.io,MissingEntryTest,testArrayEncoded,4,1,0
berkeley,edu.berkeley.nlp.lm.io,MissingEntryTest,testCompressedEncoded,4,1,0
berkeley,edu.berkeley.nlp.lm.io,MissingEntryTest,testContextEncoded,4,1,0
berkeley,edu.berkeley.nlp.lm.io,MissingEntryTest,getContextEncodedLm,7,1,0
berkeley,edu.berkeley.nlp.lm.io,MissingEntryTest,getLm,7,1,1
berkeley,edu.berkeley.nlp.lm.io,MissingEntryTest,testArrayEncodedLogProb,6,1,1
berkeley,edu.berkeley.nlp.lm.io,MissingEntryTest,testContextEncodedLogProb,6,1,1
berkeley,edu.berkeley.nlp.lm.io,GoogleReaderTest,testHash,4,1,0
berkeley,edu.berkeley.nlp.lm.io,GoogleReaderTest,testHashCached,4,1,0
berkeley,edu.berkeley.nlp.lm.io,GoogleReaderTest,testCompressed,4,1,0
berkeley,edu.berkeley.nlp.lm.io,GoogleReaderTest,testHashKneserNey,6,1,0
berkeley,edu.berkeley.nlp.lm.io,GoogleReaderTest,testCompressedKneserNey,6,1,0
berkeley,edu.berkeley.nlp.lm.io,GoogleReaderTest,checkScores,9,1,1
berkeley,edu.berkeley.nlp.lm.io,GoogleReaderTest,checkScoresKneserNey,4,1,1
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testTiny,6,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testTinyUnranked,6,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testBigNgram,7,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testTinyContextEncoded,6,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testTinyContextEncodedUnranked,6,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,test,6,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testPredict,5,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testUnranked,6,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testCompressed,9,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testCompressedCached,10,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testContextEncoded,6,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testContextEncodedUnranked,6,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testCachedTiny,7,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testCachedTinyUnranked,7,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testCachedTinyContextEncoded,7,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testCachedTinyContextEncodedUnranked,7,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testCached,7,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testCachedUnranked,7,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testCachedContextEncoded,7,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testCachedContextEncodedUnranked,7,1,0
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,getContextEncodedLm,8,1,1
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,getLm,8,1,1
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testContextEncodedLogProb,30,4,3
berkeley,edu.berkeley.nlp.lm.io,PerplexityTest,testArrayEncodedLogProb,30,5,3
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFromTextReaderTest,testBigram,3,1,0
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFromTextReaderTest,testTrigram,3,1,0
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFromTextReaderTest,testFivegram,3,1,0
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFromTextReaderTest,testBig,3,1,0
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFromTextReaderTest,doTest,23,1,2
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFromTextReaderTest,compareLines,22,4,2
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFromTextReaderTest,getLines,12,2,1
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFromTextReaderTest,sortAndRemoveBlankLines,16,5,1
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFromTextReaderTest,compare,8,3,2
berkeley,edu.berkeley.nlp.lm.io,BinaryTest,testContextEncodedBinary,22,2,0
berkeley,edu.berkeley.nlp.lm.io,BinaryTest,testArrayEncodedBinary,24,3,0
berkeley,edu.berkeley.nlp.lm.io,JavaMapWrapperTest,main,3,1,1
berkeley,edu.berkeley.nlp.lm.io,JavaMapWrapperTest,testBothMapWrapper,41,13,0
berkeley,edu.berkeley.nlp.lm.io,GoogleLmReader,getLmOrder,3,1,0
berkeley,edu.berkeley.nlp.lm.io,GoogleLmReader,GoogleLmReader,11,1,3
berkeley,edu.berkeley.nlp.lm.io,GoogleLmReader,accept,3,1,2
berkeley,edu.berkeley.nlp.lm.io,GoogleLmReader,parse,48,8,1
berkeley,edu.berkeley.nlp.lm.io,GoogleLmReader,accept,3,1,2
berkeley,edu.berkeley.nlp.lm.io,GoogleLmReader,parseLine,16,4,3
berkeley,edu.berkeley.nlp.lm.io,GoogleLmReader,addToIndexer,19,3,2
berkeley,edu.berkeley.nlp.lm.io,GoogleLmReader,addSpecialSymbols,5,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openIn,3,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openIn,5,2,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openInHard,3,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openInHard,8,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openOut,3,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openOut,5,2,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openOutEasy,4,2,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openOutEasy,9,2,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openOutHard,3,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openOutHard,8,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openObjIn,3,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openObjIn,4,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,getBufferedInputStream,3,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openObjOut,3,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,openObjOut,4,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,readObjFile,3,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,readObjFile,6,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,readObjFileEasy,4,2,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,readObjFileEasy,9,2,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,readObjFileHard,3,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,readObjFileHard,8,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,writeObjFile,5,1,2
berkeley,edu.berkeley.nlp.lm.io,IOUtils,writeObjFileEasy,10,2,2
berkeley,edu.berkeley.nlp.lm.io,IOUtils,writeObjFileHard,3,1,2
berkeley,edu.berkeley.nlp.lm.io,IOUtils,writeObjFileHard,8,1,2
berkeley,edu.berkeley.nlp.lm.io,IOUtils,closeEasy,9,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,copy,10,2,2
berkeley,edu.berkeley.nlp.lm.io,IOUtils,copy,10,2,2
berkeley,edu.berkeley.nlp.lm.io,IOUtils,lineIterator,4,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,lineIterator,37,3,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,hasNext,9,1,0
berkeley,edu.berkeley.nlp.lm.io,IOUtils,nextLine,8,3,0
berkeley,edu.berkeley.nlp.lm.io,IOUtils,next,11,1,0
berkeley,edu.berkeley.nlp.lm.io,IOUtils,remove,3,1,0
berkeley,edu.berkeley.nlp.lm.io,IOUtils,readLines,6,2,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,readLinesEasy,8,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,readLinesHard,8,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,readLine,6,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,readLineEasy,8,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,readLines,6,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,getCharEncoding,3,1,0
berkeley,edu.berkeley.nlp.lm.io,IOUtils,setCharEncoding,4,2,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,getReader,3,1,1
berkeley,edu.berkeley.nlp.lm.io,IOUtils,getWriter,3,1,1
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readContextEncodedLmFromArpa,3,1,1
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readContextEncodedLmFromArpa,3,1,2
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readContextEncodedLmFromArpa,3,1,4
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readContextEncodedLmFromArpa,5,1,3
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readArrayEncodedLmFromArpa,3,1,2
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readArrayEncodedLmFromArpa,3,1,3
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readArrayEncodedLmFromArpa,3,1,5
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readArrayEncodedLmFromArpa,6,1,4
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readNgramMapFromGoogleNgramDir,3,1,2
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readNgramMapFromGoogleNgramDir,4,1,3
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readNgramMapFromBinary,3,1,2
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readNgramMapFromBinary,6,1,3
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readLmFromGoogleNgramDir,3,1,3
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readLmFromGoogleNgramDir,14,2,5
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readContextEncodedKneserNeyLmFromTextFile,4,1,4
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readKneserNeyLmFromTextFile,4,1,5
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readContextEncodedKneserNeyLmFromTextFile,4,1,5
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readKneserNeyLmFromTextFile,4,1,6
berkeley,edu.berkeley.nlp.lm.io,LmReaders,createKneserNeyLmFromTextFiles,6,1,5
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readGoogleLmBinary,3,1,2
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readGoogleLmBinary,6,1,3
berkeley,edu.berkeley.nlp.lm.io,LmReaders,readLmBinary,4,1,1
berkeley,edu.berkeley.nlp.lm.io,LmReaders,writeLmBinary,3,1,2
berkeley,edu.berkeley.nlp.lm.io,LmReaders,getTempFile,10,1,0
berkeley,edu.berkeley.nlp.lm.io,LmReaders,secondPassContextEncoded,7,1,5
berkeley,edu.berkeley.nlp.lm.io,LmReaders,secondPassArrayEncoded,5,1,7
berkeley,edu.berkeley.nlp.lm.io,LmReaders,secondPassGoogle,7,1,6
berkeley,edu.berkeley.nlp.lm.io,LmReaders,buildMapArpa,6,2,8
berkeley,edu.berkeley.nlp.lm.io,LmReaders,buildMapCommon,24,4,8
berkeley,edu.berkeley.nlp.lm.io,LmReaders,tryBuildingNgramMap,7,2,4
berkeley,edu.berkeley.nlp.lm.io,LmReaders,createNgramMap,3,1,6
berkeley,edu.berkeley.nlp.lm.io,LmReaders,firstPassArpa,4,1,2
berkeley,edu.berkeley.nlp.lm.io,LmReaders,firstPassGoogle,6,1,3
berkeley,edu.berkeley.nlp.lm.io,LmReaders,firstPassCommon,7,1,2
berkeley,edu.berkeley.nlp.lm.io,ArpaLmReaderCallback,initWithLengths,0,1,1
berkeley,edu.berkeley.nlp.lm.io,MakeKneserNeyArpaFromText,usage,4,1,0
berkeley,edu.berkeley.nlp.lm.io,MakeKneserNeyArpaFromText,main,20,4,1
berkeley,edu.berkeley.nlp.lm.io,LmReader,parse,0,1,1
berkeley,edu.berkeley.nlp.lm.io,ArpaLmReader,readLine,4,1,0
berkeley,edu.berkeley.nlp.lm.io,ArpaLmReader,ArpaLmReader,5,1,3
berkeley,edu.berkeley.nlp.lm.io,ArpaLmReader,parse,15,1,1
berkeley,edu.berkeley.nlp.lm.io,ArpaLmReader,parseHeader,25,5,0
berkeley,edu.berkeley.nlp.lm.io,ArpaLmReader,parseNGrams,37,7,1
berkeley,edu.berkeley.nlp.lm.io,ArpaLmReader,parseLine,16,3,3
berkeley,edu.berkeley.nlp.lm.io,ArpaLmReader,parseNGram,11,3,4
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,KneserNeyLmReaderCallback,3,1,2
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,KneserNeyLmReaderCallback,13,3,3
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,call,5,2,2
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,callJustLast,5,2,3
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,call,4,1,5
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,addNgram,15,4,7
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,interpolateProb,6,2,3
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,getHighestOrderProb,8,1,3
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,getLowerOrderProb,8,2,3
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,getLowerOrderBackoff,9,2,3
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,getDiscountForOrder,7,2,1
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,cleanup,2,1,0
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,getCounts,21,6,4
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,defaultDiscounts,3,1,0
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,defaultMinCounts,3,1,0
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,constantArray,5,1,2
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,parse,34,8,1
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,getProbBackoff,15,2,3
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,getWordIndexer,3,1,0
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,handleNgramOrderFinished,2,1,1
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,handleNgramOrderStarted,2,1,1
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,getLmOrder,3,1,0
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,scoreSentence,3,1,1
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,getLogProb,3,1,1
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,getLogProb,4,1,3
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,getLogProb,3,1,1
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,getTotalSize,3,1,0
berkeley,edu.berkeley.nlp.lm.io,KneserNeyLmReaderCallback,setOovWordLogProb,3,1,1
berkeley,edu.berkeley.nlp.lm.io,TextReader,TextReader,3,1,2
berkeley,edu.berkeley.nlp.lm.io,TextReader,TextReader,4,1,2
berkeley,edu.berkeley.nlp.lm.io,TextReader,parse,3,1,1
berkeley,edu.berkeley.nlp.lm.io,TextReader,readFromFiles,5,1,1
berkeley,edu.berkeley.nlp.lm.io,TextReader,countNgrams,16,4,2
berkeley,edu.berkeley.nlp.lm.io,TextReader,getLineIterator,17,2,1
berkeley,edu.berkeley.nlp.lm.io,TextReader,transform,11,2,1
berkeley,edu.berkeley.nlp.lm.io,FirstPassCallback,FirstPassCallback,4,1,1
berkeley,edu.berkeley.nlp.lm.io,FirstPassCallback,call,11,1,5
berkeley,edu.berkeley.nlp.lm.io,FirstPassCallback,handleNgramOrderFinished,2,1,1
berkeley,edu.berkeley.nlp.lm.io,FirstPassCallback,cleanup,5,1,0
berkeley,edu.berkeley.nlp.lm.io,FirstPassCallback,getValueCounter,3,1,0
berkeley,edu.berkeley.nlp.lm.io,FirstPassCallback,initWithLengths,8,2,1
berkeley,edu.berkeley.nlp.lm.io,FirstPassCallback,getNumNgramsForEachWord,3,1,0
berkeley,edu.berkeley.nlp.lm.io,FirstPassCallback,getNumNgramsForEachOrder,3,1,0
berkeley,edu.berkeley.nlp.lm.io,FirstPassCallback,allocatedNumNgramArrayIfNecessary,12,4,1
berkeley,edu.berkeley.nlp.lm.io,FirstPassCallback,allocatedNumNgramForOrderArrayIfNecessary,9,3,1
berkeley,edu.berkeley.nlp.lm.io,FirstPassCallback,handleNgramOrderStarted,2,1,1
berkeley,edu.berkeley.nlp.lm.io,NgramOrderedLmReaderCallback,handleNgramOrderFinished,0,1,1
berkeley,edu.berkeley.nlp.lm.io,NgramOrderedLmReaderCallback,handleNgramOrderStarted,0,1,1
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFileWritingLmReaderCallback,KneserNeyFileWritingLmReaderCallback,3,1,2
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFileWritingLmReaderCallback,KneserNeyFileWritingLmReaderCallback,4,1,2
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFileWritingLmReaderCallback,handleNgramOrderFinished,3,1,1
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFileWritingLmReaderCallback,handleNgramOrderStarted,3,1,1
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFileWritingLmReaderCallback,call,8,2,5
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFileWritingLmReaderCallback,cleanup,4,1,0
berkeley,edu.berkeley.nlp.lm.io,KneserNeyFileWritingLmReaderCallback,initWithLengths,10,2,1
berkeley,edu.berkeley.nlp.lm.io,NgramMapAddingCallback,NgramMapAddingCallback,5,1,2
berkeley,edu.berkeley.nlp.lm.io,NgramMapAddingCallback,call,20,7,5
berkeley,edu.berkeley.nlp.lm.io,NgramMapAddingCallback,handleNgramOrderFinished,8,3,1
berkeley,edu.berkeley.nlp.lm.io,NgramMapAddingCallback,cleanup,3,2,0
berkeley,edu.berkeley.nlp.lm.io,NgramMapAddingCallback,initWithLengths,3,1,1
berkeley,edu.berkeley.nlp.lm.io,NgramMapAddingCallback,getFailures,3,1,0
berkeley,edu.berkeley.nlp.lm.io,NgramMapAddingCallback,handleNgramOrderStarted,2,1,1
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromGoogle,usage,4,1,0
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromGoogle,main,12,2,1
berkeley,edu.berkeley.nlp.lm.io,MakeNgramMapBinaryFromGoogle,usage,4,1,0
berkeley,edu.berkeley.nlp.lm.io,MakeNgramMapBinaryFromGoogle,main,12,2,1
berkeley,edu.berkeley.nlp.lm.io,ComputeLogProbabilityOfTextStream,usage,4,1,0
berkeley,edu.berkeley.nlp.lm.io,ComputeLogProbabilityOfTextStream,main,23,7,1
berkeley,edu.berkeley.nlp.lm.io,ComputeLogProbabilityOfTextStream,computeProb,14,3,2
berkeley,edu.berkeley.nlp.lm.io,ComputeLogProbabilityOfTextStream,readBinary,14,2,3
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,toString,3,1,0
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,docString,3,1,0
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,makeLm,3,1,1
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,toString,3,1,0
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,docString,3,1,0
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,makeLm,3,1,1
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,toString,3,1,0
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,docString,3,1,0
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,makeLm,3,1,1
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,docString,0,1,0
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,makeLm,0,1,1
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,usage,7,2,0
berkeley,edu.berkeley.nlp.lm.io,MakeLmBinaryFromArpa,main,29,6,1
berkeley,edu.berkeley.nlp.lm.io,LmReaderCallback,call,0,1,5
berkeley,edu.berkeley.nlp.lm.io,LmReaderCallback,cleanup,0,1,0
berkeley,edu.berkeley.nlp.lm,ArrayEncodedProbBackoffLm,ArrayEncodedProbBackoffLm,7,1,4
berkeley,edu.berkeley.nlp.lm,ArrayEncodedProbBackoffLm,getLogProb,38,10,3
berkeley,edu.berkeley.nlp.lm,ArrayEncodedProbBackoffLm,getBackoffSum,28,7,6
berkeley,edu.berkeley.nlp.lm,ArrayEncodedProbBackoffLm,getLogProb,3,1,1
berkeley,edu.berkeley.nlp.lm,ArrayEncodedProbBackoffLm,getLogProb,3,1,1
berkeley,edu.berkeley.nlp.lm,ArrayEncodedProbBackoffLm,getNgramMap,3,1,0
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,StringWordIndexer,3,1,0
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,getOrAddIndex,3,1,1
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,getWord,3,1,1
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,numWords,3,1,0
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,getStartSymbol,3,1,0
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,getEndSymbol,3,1,0
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,getUnkSymbol,3,1,0
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,getOrAddIndexFromString,3,1,1
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,setStartSymbol,4,1,1
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,setEndSymbol,4,1,1
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,setUnkSymbol,4,1,1
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,trimAndLock,4,1,0
berkeley,edu.berkeley.nlp.lm,StringWordIndexer,getIndexPossiblyUnk,4,1,1
berkeley,edu.berkeley.nlp.lm,WordIndexer,getOrAddIndex,0,1,1
berkeley,edu.berkeley.nlp.lm,WordIndexer,getOrAddIndexFromString,0,1,1
berkeley,edu.berkeley.nlp.lm,WordIndexer,getIndexPossiblyUnk,0,1,1
